Student ID,Question ID,Knowledge Component,Knowledge Components,Difficulty,Response,Answer,Status,literal_number_correct,literal_number_incorrect,inferential_number_correct,inferential_number_incorrect,critical_number_correct,critical_number_incorrect
15,10,literal,"[1, 0, 0]",8.431689417989418,D,C,0,1,0,0,0,0,0
15,11,critical,"[0, 0, 1]",9.683797540643393,C,C,1,1,1,0,0,0,0
15,12,inferential,"[0, 1, 0]",9.617674180239577,D,D,1,0,0,0,0,1,0
15,13,literal,"[1, 0, 0]",9.809334489693313,A,A,1,0,0,1,0,0,0
15,14,literal,"[1, 0, 0]",9.809334489693313,B,B,1,1,0,0,0,0,0
15,15,critical,"[0, 0, 1]",10.601314473197025,A,B,0,2,0,0,0,0,0
15,16,critical,"[0, 0, 1]",9.534300459978933,D,C,0,0,0,0,0,0,1
15,17,critical,"[0, 0, 1]",9.476997295932037,A,C,0,0,0,0,0,0,2
15,18,critical,"[0, 0, 1]",9.817301953532693,D,B,0,0,0,0,0,0,3
15,19,inferential,"[0, 1, 0]",9.964473565718272,D,D,1,0,0,0,0,0,4
16,0,literal,"[1, 0, 0]",8.281581293595435,D,D,1,0,0,0,0,0,0
16,1,inferential,"[0, 1, 0]",8.930296569606336,B,B,1,1,0,0,0,0,0
16,2,inferential,"[0, 1, 0]",9.418657000508436,D,B,0,0,0,1,0,0,0
16,3,inferential,"[0, 1, 0]",8.986986090029994,C,C,1,0,0,1,1,0,0
16,4,inferential,"[0, 1, 0]",9.014710410853871,A,A,1,0,0,2,1,0,0
16,5,inferential,"[0, 1, 0]",9.40224051539958,B,A,0,0,0,3,1,0,0
16,6,literal,"[1, 0, 0]",8.599516274509805,B,B,1,0,0,3,2,0,0
16,7,critical,"[0, 0, 1]",9.381757705161776,B,D,0,1,0,0,0,0,0
16,8,inferential,"[0, 1, 0]",9.49525004529942,A,B,0,0,0,0,0,0,1
16,9,literal,"[1, 0, 0]",8.431689417989418,B,A,0,0,0,0,1,0,0
16,10,literal,"[1, 0, 0]",8.431689417989418,A,C,0,0,1,0,0,0,0
16,11,critical,"[0, 0, 1]",9.683797540643393,A,C,0,0,2,0,0,0,0
16,12,inferential,"[0, 1, 0]",9.617674180239577,A,D,0,0,0,0,0,0,1
16,13,literal,"[1, 0, 0]",9.809334489693313,A,A,1,0,0,0,1,0,0
16,14,literal,"[1, 0, 0]",9.809334489693313,A,B,0,1,0,0,0,0,0
16,15,critical,"[0, 0, 1]",10.601314473197025,B,B,1,1,1,0,0,0,0
16,16,critical,"[0, 0, 1]",9.534300459978933,D,C,0,0,0,0,0,1,0
16,17,critical,"[0, 0, 1]",9.476997295932037,B,C,0,0,0,0,0,1,1
16,18,critical,"[0, 0, 1]",9.817301953532693,D,B,0,0,0,0,0,1,2
16,19,inferential,"[0, 1, 0]",9.964473565718272,D,D,1,0,0,0,0,1,3
17,0,literal,"[1, 0, 0]",8.281581293595435,D,D,1,0,0,0,0,0,0
17,1,inferential,"[0, 1, 0]",8.930296569606336,B,B,1,1,0,0,0,0,0
17,2,inferential,"[0, 1, 0]",9.418657000508436,B,B,1,0,0,1,0,0,0
17,3,inferential,"[0, 1, 0]",8.986986090029994,C,C,1,0,0,2,0,0,0
17,4,inferential,"[0, 1, 0]",9.014710410853871,A,A,1,0,0,3,0,0,0
17,5,inferential,"[0, 1, 0]",9.40224051539958,B,A,0,0,0,4,0,0,0
17,6,literal,"[1, 0, 0]",8.599516274509805,B,B,1,0,0,4,1,0,0
17,7,critical,"[0, 0, 1]",9.381757705161776,A,D,0,1,0,0,0,0,0
17,8,inferential,"[0, 1, 0]",9.49525004529942,C,B,0,0,0,0,0,0,1
17,9,literal,"[1, 0, 0]",8.431689417989418,B,A,0,0,0,0,1,0,0
17,10,literal,"[1, 0, 0]",8.431689417989418,C,C,1,0,1,0,0,0,0
17,11,critical,"[0, 0, 1]",9.683797540643393,B,C,0,1,1,0,0,0,0
17,12,inferential,"[0, 1, 0]",9.617674180239577,A,D,0,0,0,0,0,0,1
17,13,literal,"[1, 0, 0]",9.809334489693313,C,A,0,0,0,0,1,0,0
17,14,literal,"[1, 0, 0]",9.809334489693313,D,B,0,0,1,0,0,0,0
17,15,critical,"[0, 0, 1]",10.601314473197025,D,B,0,0,2,0,0,0,0
17,16,critical,"[0, 0, 1]",9.534300459978933,D,C,0,0,0,0,0,0,1
17,17,critical,"[0, 0, 1]",9.476997295932037,B,C,0,0,0,0,0,0,2
17,18,critical,"[0, 0, 1]",9.817301953532693,C,B,0,0,0,0,0,0,3
17,19,inferential,"[0, 1, 0]",9.964473565718272,A,D,0,0,0,0,0,0,4
18,0,literal,"[1, 0, 0]",8.281581293595435,A,D,0,0,0,0,0,0,0
18,1,inferential,"[0, 1, 0]",8.930296569606336,B,B,1,0,1,0,0,0,0
18,2,inferential,"[0, 1, 0]",9.418657000508436,B,B,1,0,0,1,0,0,0
18,3,inferential,"[0, 1, 0]",8.986986090029994,C,C,1,0,0,2,0,0,0
18,4,inferential,"[0, 1, 0]",9.014710410853871,B,A,0,0,0,3,0,0,0
18,5,inferential,"[0, 1, 0]",9.40224051539958,A,A,1,0,0,3,1,0,0
18,6,literal,"[1, 0, 0]",8.599516274509805,B,B,1,0,0,4,1,0,0
18,7,critical,"[0, 0, 1]",9.381757705161776,B,D,0,1,0,0,0,0,0
18,8,inferential,"[0, 1, 0]",9.49525004529942,A,B,0,0,0,0,0,0,1
18,9,literal,"[1, 0, 0]",8.431689417989418,D,A,0,0,0,0,1,0,0
18,10,literal,"[1, 0, 0]",8.431689417989418,B,C,0,0,1,0,0,0,0
18,11,critical,"[0, 0, 1]",9.683797540643393,A,C,0,0,2,0,0,0,0
18,12,inferential,"[0, 1, 0]",9.617674180239577,A,D,0,0,0,0,0,0,1
18,13,literal,"[1, 0, 0]",9.809334489693313,A,A,1,0,0,0,1,0,0
18,14,literal,"[1, 0, 0]",9.809334489693313,A,B,0,1,0,0,0,0,0
18,15,critical,"[0, 0, 1]",10.601314473197025,B,B,1,1,1,0,0,0,0
18,16,critical,"[0, 0, 1]",9.534300459978933,D,C,0,0,0,0,0,1,0
18,17,critical,"[0, 0, 1]",9.476997295932037,B,C,0,0,0,0,0,1,1
18,18,critical,"[0, 0, 1]",9.817301953532693,B,B,1,0,0,0,0,1,2
18,19,inferential,"[0, 1, 0]",9.964473565718272,B,D,0,0,0,0,0,2,2
19,0,literal,"[1, 0, 0]",8.281581293595435,D,D,1,0,0,0,0,0,0
19,1,inferential,"[0, 1, 0]",8.930296569606336,D,B,0,1,0,0,0,0,0
19,2,inferential,"[0, 1, 0]",9.418657000508436,C,B,0,0,0,0,1,0,0
19,3,inferential,"[0, 1, 0]",8.986986090029994,A,C,0,0,0,0,2,0,0
19,4,inferential,"[0, 1, 0]",9.014710410853871,B,A,0,0,0,0,3,0,0
19,5,inferential,"[0, 1, 0]",9.40224051539958,A,A,1,0,0,0,4,0,0
19,6,literal,"[1, 0, 0]",8.599516274509805,B,B,1,0,0,1,4,0,0
19,7,critical,"[0, 0, 1]",9.381757705161776,A,D,0,1,0,0,0,0,0
19,8,inferential,"[0, 1, 0]",9.49525004529942,A,B,0,0,0,0,0,0,1
19,9,literal,"[1, 0, 0]",8.431689417989418,D,A,0,0,0,0,1,0,0
19,10,literal,"[1, 0, 0]",8.431689417989418,C,C,1,0,1,0,0,0,0
19,11,critical,"[0, 0, 1]",9.683797540643393,B,C,0,1,1,0,0,0,0
19,12,inferential,"[0, 1, 0]",9.617674180239577,A,D,0,0,0,0,0,0,1
19,13,literal,"[1, 0, 0]",9.809334489693313,B,A,0,0,0,0,1,0,0
19,14,literal,"[1, 0, 0]",9.809334489693313,A,B,0,0,1,0,0,0,0
19,15,critical,"[0, 0, 1]",10.601314473197025,A,B,0,0,2,0,0,0,0
19,16,critical,"[0, 0, 1]",9.534300459978933,A,C,0,0,0,0,0,0,1
19,17,critical,"[0, 0, 1]",9.476997295932037,A,C,0,0,0,0,0,0,2
19,18,critical,"[0, 0, 1]",9.817301953532693,D,B,0,0,0,0,0,0,3
19,19,inferential,"[0, 1, 0]",9.964473565718272,D,D,1,0,0,0,0,0,4
20,0,literal,"[1, 0, 0]",8.281581293595435,D,D,1,0,0,0,0,0,0
20,1,inferential,"[0, 1, 0]",8.930296569606336,B,B,1,1,0,0,0,0,0
20,2,inferential,"[0, 1, 0]",9.418657000508436,B,B,1,0,0,1,0,0,0
20,3,inferential,"[0, 1, 0]",8.986986090029994,A,C,0,0,0,2,0,0,0
20,4,inferential,"[0, 1, 0]",9.014710410853871,A,A,1,0,0,2,1,0,0
20,5,inferential,"[0, 1, 0]",9.40224051539958,A,A,1,0,0,3,1,0,0
20,6,literal,"[1, 0, 0]",8.599516274509805,C,B,0,0,0,4,1,0,0
20,7,critical,"[0, 0, 1]",9.381757705161776,B,D,0,0,1,0,0,0,0
20,8,inferential,"[0, 1, 0]",9.49525004529942,A,B,0,0,0,0,0,0,1
20,9,literal,"[1, 0, 0]",8.431689417989418,C,A,0,0,0,0,1,0,0
20,10,literal,"[1, 0, 0]",8.431689417989418,D,C,0,0,1,0,0,0,0
20,11,critical,"[0, 0, 1]",9.683797540643393,A,C,0,0,2,0,0,0,0
20,12,inferential,"[0, 1, 0]",9.617674180239577,A,D,0,0,0,0,0,0,1
20,13,literal,"[1, 0, 0]",9.809334489693313,B,A,0,0,0,0,1,0,0
20,14,literal,"[1, 0, 0]",9.809334489693313,A,B,0,0,1,0,0,0,0
20,15,critical,"[0, 0, 1]",10.601314473197025,A,B,0,0,2,0,0,0,0
20,16,critical,"[0, 0, 1]",9.534300459978933,C,C,1,0,0,0,0,0,1
20,17,critical,"[0, 0, 1]",9.476997295932037,C,C,1,0,0,0,0,1,1
20,18,critical,"[0, 0, 1]",9.817301953532693,D,B,0,0,0,0,0,2,1
20,19,inferential,"[0, 1, 0]",9.964473565718272,B,D,0,0,0,0,0,2,2
21,0,literal,"[1, 0, 0]",8.281581293595435,D,D,1,0,0,0,0,0,0
21,1,inferential,"[0, 1, 0]",8.930296569606336,A,B,0,1,0,0,0,0,0
21,2,inferential,"[0, 1, 0]",9.418657000508436,B,B,1,0,0,0,1,0,0
21,3,inferential,"[0, 1, 0]",8.986986090029994,C,C,1,0,0,1,1,0,0
21,4,inferential,"[0, 1, 0]",9.014710410853871,A,A,1,0,0,2,1,0,0
21,5,inferential,"[0, 1, 0]",9.40224051539958,B,A,0,0,0,3,1,0,0
21,6,literal,"[1, 0, 0]",8.599516274509805,B,B,1,0,0,3,2,0,0
21,7,critical,"[0, 0, 1]",9.381757705161776,A,D,0,1,0,0,0,0,0
21,8,inferential,"[0, 1, 0]",9.49525004529942,C,B,0,0,0,0,0,0,1
21,9,literal,"[1, 0, 0]",8.431689417989418,D,A,0,0,0,0,1,0,0
21,10,literal,"[1, 0, 0]",8.431689417989418,A,C,0,0,1,0,0,0,0
21,11,critical,"[0, 0, 1]",9.683797540643393,A,C,0,0,2,0,0,0,0
21,12,inferential,"[0, 1, 0]",9.617674180239577,A,D,0,0,0,0,0,0,1
21,13,literal,"[1, 0, 0]",9.809334489693313,A,A,1,0,0,0,1,0,0
21,14,literal,"[1, 0, 0]",9.809334489693313,B,B,1,1,0,0,0,0,0
21,15,critical,"[0, 0, 1]",10.601314473197025,A,B,0,2,0,0,0,0,0
21,16,critical,"[0, 0, 1]",9.534300459978933,D,C,0,0,0,0,0,0,1
21,17,critical,"[0, 0, 1]",9.476997295932037,C,C,1,0,0,0,0,0,2
21,18,critical,"[0, 0, 1]",9.817301953532693,C,B,0,0,0,0,0,1,2
21,19,inferential,"[0, 1, 0]",9.964473565718272,B,D,0,0,0,0,0,1,3
22,0,literal,"[1, 0, 0]",8.281581293595435,D,D,1,0,0,0,0,0,0
22,1,inferential,"[0, 1, 0]",8.930296569606336,B,B,1,1,0,0,0,0,0
22,2,inferential,"[0, 1, 0]",9.418657000508436,A,B,0,0,0,1,0,0,0
22,3,inferential,"[0, 1, 0]",8.986986090029994,A,C,0,0,0,1,1,0,0
22,4,inferential,"[0, 1, 0]",9.014710410853871,A,A,1,0,0,1,2,0,0
22,5,inferential,"[0, 1, 0]",9.40224051539958,B,A,0,0,0,2,2,0,0
22,6,literal,"[1, 0, 0]",8.599516274509805,B,B,1,0,0,2,3,0,0
22,7,critical,"[0, 0, 1]",9.381757705161776,B,D,0,1,0,0,0,0,0
22,8,inferential,"[0, 1, 0]",9.49525004529942,C,B,0,0,0,0,0,0,1
22,9,literal,"[1, 0, 0]",8.431689417989418,D,A,0,0,0,0,1,0,0
22,10,literal,"[1, 0, 0]",8.431689417989418,A,C,0,0,1,0,0,0,0
22,11,critical,"[0, 0, 1]",9.683797540643393,A,C,0,0,2,0,0,0,0
22,12,inferential,"[0, 1, 0]",9.617674180239577,B,D,0,0,0,0,0,0,1
22,13,literal,"[1, 0, 0]",9.809334489693313,C,A,0,0,0,0,1,0,0
22,14,literal,"[1, 0, 0]",9.809334489693313,A,B,0,0,1,0,0,0,0
22,15,critical,"[0, 0, 1]",10.601314473197025,A,B,0,0,2,0,0,0,0
22,16,critical,"[0, 0, 1]",9.534300459978933,D,C,0,0,0,0,0,0,1
22,17,critical,"[0, 0, 1]",9.476997295932037,C,C,1,0,0,0,0,0,2
22,18,critical,"[0, 0, 1]",9.817301953532693,A,B,0,0,0,0,0,1,2
22,19,inferential,"[0, 1, 0]",9.964473565718272,B,D,0,0,0,0,0,1,3
23,0,literal,"[1, 0, 0]",8.281581293595435,C,D,0,0,0,0,0,0,0
23,1,inferential,"[0, 1, 0]",8.930296569606336,D,B,0,0,1,0,0,0,0
23,2,inferential,"[0, 1, 0]",9.418657000508436,D,B,0,0,0,0,1,0,0
23,3,inferential,"[0, 1, 0]",8.986986090029994,A,C,0,0,0,0,2,0,0
23,4,inferential,"[0, 1, 0]",9.014710410853871,C,A,0,0,0,0,3,0,0
23,5,inferential,"[0, 1, 0]",9.40224051539958,D,A,0,0,0,0,4,0,0
23,6,literal,"[1, 0, 0]",8.599516274509805,B,B,1,0,0,0,5,0,0
23,7,critical,"[0, 0, 1]",9.381757705161776,A,D,0,1,0,0,0,0,0
23,8,inferential,"[0, 1, 0]",9.49525004529942,B,B,1,0,0,0,0,0,1
23,9,literal,"[1, 0, 0]",8.431689417989418,C,A,0,0,0,1,0,0,0
23,10,literal,"[1, 0, 0]",8.431689417989418,A,C,0,0,1,0,0,0,0
23,11,critical,"[0, 0, 1]",9.683797540643393,C,C,1,0,2,0,0,0,0
23,12,inferential,"[0, 1, 0]",9.617674180239577,B,D,0,0,0,0,0,1,0
23,13,literal,"[1, 0, 0]",9.809334489693313,B,A,0,0,0,0,1,0,0
23,14,literal,"[1, 0, 0]",9.809334489693313,D,B,0,0,1,0,0,0,0
23,15,critical,"[0, 0, 1]",10.601314473197025,A,B,0,0,2,0,0,0,0
23,16,critical,"[0, 0, 1]",9.534300459978933,B,C,0,0,0,0,0,0,1
23,17,critical,"[0, 0, 1]",9.476997295932037,B,C,0,0,0,0,0,0,2
23,18,critical,"[0, 0, 1]",9.817301953532693,C,B,0,0,0,0,0,0,3
23,19,inferential,"[0, 1, 0]",9.964473565718272,C,D,0,0,0,0,0,0,4
24,0,literal,"[1, 0, 0]",8.281581293595435,A,D,0,0,0,0,0,0,0
24,1,inferential,"[0, 1, 0]",8.930296569606336,B,B,1,0,1,0,0,0,0
24,2,inferential,"[0, 1, 0]",9.418657000508436,B,B,1,0,0,1,0,0,0
24,3,inferential,"[0, 1, 0]",8.986986090029994,C,C,1,0,0,2,0,0,0
24,4,inferential,"[0, 1, 0]",9.014710410853871,B,A,0,0,0,3,0,0,0
24,5,inferential,"[0, 1, 0]",9.40224051539958,C,A,0,0,0,3,1,0,0
24,6,literal,"[1, 0, 0]",8.599516274509805,B,B,1,0,0,3,2,0,0
24,7,critical,"[0, 0, 1]",9.381757705161776,A,D,0,1,0,0,0,0,0
24,8,inferential,"[0, 1, 0]",9.49525004529942,C,B,0,0,0,0,0,0,1
24,9,literal,"[1, 0, 0]",8.431689417989418,A,A,1,0,0,0,1,0,0
24,10,literal,"[1, 0, 0]",8.431689417989418,A,C,0,1,0,0,0,0,0
24,11,critical,"[0, 0, 1]",9.683797540643393,B,C,0,1,1,0,0,0,0
24,12,inferential,"[0, 1, 0]",9.617674180239577,C,D,0,0,0,0,0,0,1
24,13,literal,"[1, 0, 0]",9.809334489693313,B,A,0,0,0,0,1,0,0
24,14,literal,"[1, 0, 0]",9.809334489693313,C,B,0,0,1,0,0,0,0
24,15,critical,"[0, 0, 1]",10.601314473197025,A,B,0,0,2,0,0,0,0
24,16,critical,"[0, 0, 1]",9.534300459978933,C,C,1,0,0,0,0,0,1
24,17,critical,"[0, 0, 1]",9.476997295932037,B,C,0,0,0,0,0,1,1
24,18,critical,"[0, 0, 1]",9.817301953532693,B,B,1,0,0,0,0,1,2
24,19,inferential,"[0, 1, 0]",9.964473565718272,B,D,0,0,0,0,0,2,2
25,0,literal,"[1, 0, 0]",8.281581293595435,D,D,1,0,0,0,0,0,0
25,1,inferential,"[0, 1, 0]",8.930296569606336,A,B,0,1,0,0,0,0,0
25,2,inferential,"[0, 1, 0]",9.418657000508436,B,B,1,0,0,0,1,0,0
25,3,inferential,"[0, 1, 0]",8.986986090029994,C,C,1,0,0,1,1,0,0
25,4,inferential,"[0, 1, 0]",9.014710410853871,C,A,0,0,0,2,1,0,0
25,5,inferential,"[0, 1, 0]",9.40224051539958,A,A,1,0,0,2,2,0,0
25,6,literal,"[1, 0, 0]",8.599516274509805,A,B,0,0,0,3,2,0,0
25,7,critical,"[0, 0, 1]",9.381757705161776,A,D,0,0,1,0,0,0,0
25,8,inferential,"[0, 1, 0]",9.49525004529942,C,B,0,0,0,0,0,0,1
25,9,literal,"[1, 0, 0]",8.431689417989418,B,A,0,0,0,0,1,0,0
25,10,literal,"[1, 0, 0]",8.431689417989418,A,C,0,0,1,0,0,0,0
25,11,critical,"[0, 0, 1]",9.683797540643393,D,C,0,0,2,0,0,0,0
25,12,inferential,"[0, 1, 0]",9.617674180239577,A,D,0,0,0,0,0,0,1
25,13,literal,"[1, 0, 0]",9.809334489693313,C,A,0,0,0,0,1,0,0
25,14,literal,"[1, 0, 0]",9.809334489693313,B,B,1,0,1,0,0,0,0
25,15,critical,"[0, 0, 1]",10.601314473197025,D,B,0,1,1,0,0,0,0
25,16,critical,"[0, 0, 1]",9.534300459978933,D,C,0,0,0,0,0,0,1
25,17,critical,"[0, 0, 1]",9.476997295932037,A,C,0,0,0,0,0,0,2
25,18,critical,"[0, 0, 1]",9.817301953532693,C,B,0,0,0,0,0,0,3
25,19,inferential,"[0, 1, 0]",9.964473565718272,A,D,0,0,0,0,0,0,4
26,0,literal,"[1, 0, 0]",8.281581293595435,B,D,0,0,0,0,0,0,0
26,1,inferential,"[0, 1, 0]",8.930296569606336,D,B,0,0,1,0,0,0,0
26,2,inferential,"[0, 1, 0]",9.418657000508436,A,B,0,0,0,0,1,0,0
26,3,inferential,"[0, 1, 0]",8.986986090029994,C,C,1,0,0,0,2,0,0
26,4,inferential,"[0, 1, 0]",9.014710410853871,B,A,0,0,0,1,2,0,0
26,5,inferential,"[0, 1, 0]",9.40224051539958,A,A,1,0,0,1,3,0,0
26,6,literal,"[1, 0, 0]",8.599516274509805,D,B,0,0,0,2,3,0,0
26,7,critical,"[0, 0, 1]",9.381757705161776,D,D,1,0,1,0,0,0,0
26,8,inferential,"[0, 1, 0]",9.49525004529942,C,B,0,0,0,0,0,1,0
26,9,literal,"[1, 0, 0]",8.431689417989418,C,A,0,0,0,0,1,0,0
26,10,literal,"[1, 0, 0]",8.431689417989418,D,C,0,0,1,0,0,0,0
26,11,critical,"[0, 0, 1]",9.683797540643393,A,C,0,0,2,0,0,0,0
26,12,inferential,"[0, 1, 0]",9.617674180239577,B,D,0,0,0,0,0,0,1
26,13,literal,"[1, 0, 0]",9.809334489693313,D,A,0,0,0,0,1,0,0
26,14,literal,"[1, 0, 0]",9.809334489693313,B,B,1,0,1,0,0,0,0
26,15,critical,"[0, 0, 1]",10.601314473197025,B,B,1,1,1,0,0,0,0
26,16,critical,"[0, 0, 1]",9.534300459978933,A,C,0,0,0,0,0,1,0
26,17,critical,"[0, 0, 1]",9.476997295932037,A,C,0,0,0,0,0,1,1
26,18,critical,"[0, 0, 1]",9.817301953532693,D,B,0,0,0,0,0,1,2
26,19,inferential,"[0, 1, 0]",9.964473565718272,C,D,0,0,0,0,0,1,3
27,0,literal,"[1, 0, 0]",8.281581293595435,D,D,1,0,0,0,0,0,0
27,1,inferential,"[0, 1, 0]",8.930296569606336,B,B,1,1,0,0,0,0,0
27,2,inferential,"[0, 1, 0]",9.418657000508436,A,B,0,0,0,1,0,0,0
27,3,inferential,"[0, 1, 0]",8.986986090029994,C,C,1,0,0,1,1,0,0
27,4,inferential,"[0, 1, 0]",9.014710410853871,A,A,1,0,0,2,1,0,0
27,5,inferential,"[0, 1, 0]",9.40224051539958,B,A,0,0,0,3,1,0,0
27,6,literal,"[1, 0, 0]",8.599516274509805,B,B,1,0,0,3,2,0,0
27,7,critical,"[0, 0, 1]",9.381757705161776,B,D,0,1,0,0,0,0,0
27,8,inferential,"[0, 1, 0]",9.49525004529942,B,B,1,0,0,0,0,0,1
27,9,literal,"[1, 0, 0]",8.431689417989418,C,A,0,0,0,1,0,0,0
27,10,literal,"[1, 0, 0]",8.431689417989418,B,C,0,0,1,0,0,0,0
27,11,critical,"[0, 0, 1]",9.683797540643393,B,C,0,0,2,0,0,0,0
27,12,inferential,"[0, 1, 0]",9.617674180239577,A,D,0,0,0,0,0,0,1
27,13,literal,"[1, 0, 0]",9.809334489693313,A,A,1,0,0,0,1,0,0
27,14,literal,"[1, 0, 0]",9.809334489693313,B,B,1,1,0,0,0,0,0
27,15,critical,"[0, 0, 1]",10.601314473197025,B,B,1,2,0,0,0,0,0
27,16,critical,"[0, 0, 1]",9.534300459978933,A,C,0,0,0,0,0,1,0
27,17,critical,"[0, 0, 1]",9.476997295932037,A,C,0,0,0,0,0,1,1
27,18,critical,"[0, 0, 1]",9.817301953532693,B,B,1,0,0,0,0,1,2
27,19,inferential,"[0, 1, 0]",9.964473565718272,D,D,1,0,0,0,0,2,2
28,0,literal,"[1, 0, 0]",8.281581293595435,C,D,0,0,0,0,0,0,0
28,1,inferential,"[0, 1, 0]",8.930296569606336,B,B,1,0,1,0,0,0,0
28,2,inferential,"[0, 1, 0]",9.418657000508436,C,B,0,0,0,1,0,0,0
28,3,inferential,"[0, 1, 0]",8.986986090029994,A,C,0,0,0,1,1,0,0
28,4,inferential,"[0, 1, 0]",9.014710410853871,B,A,0,0,0,1,2,0,0
28,5,inferential,"[0, 1, 0]",9.40224051539958,D,A,0,0,0,1,3,0,0
28,6,literal,"[1, 0, 0]",8.599516274509805,B,B,1,0,0,1,4,0,0
28,7,critical,"[0, 0, 1]",9.381757705161776,B,D,0,1,0,0,0,0,0
28,8,inferential,"[0, 1, 0]",9.49525004529942,A,B,0,0,0,0,0,0,1
28,9,literal,"[1, 0, 0]",8.431689417989418,C,A,0,0,0,0,1,0,0
28,10,literal,"[1, 0, 0]",8.431689417989418,A,C,0,0,1,0,0,0,0
28,11,critical,"[0, 0, 1]",9.683797540643393,D,C,0,0,2,0,0,0,0
28,12,inferential,"[0, 1, 0]",9.617674180239577,D,D,1,0,0,0,0,0,1
28,13,literal,"[1, 0, 0]",9.809334489693313,B,A,0,0,0,1,0,0,0
28,14,literal,"[1, 0, 0]",9.809334489693313,C,B,0,0,1,0,0,0,0
28,15,critical,"[0, 0, 1]",10.601314473197025,A,B,0,0,2,0,0,0,0
28,16,critical,"[0, 0, 1]",9.534300459978933,C,C,1,0,0,0,0,0,1
28,17,critical,"[0, 0, 1]",9.476997295932037,D,C,0,0,0,0,0,1,1
28,18,critical,"[0, 0, 1]",9.817301953532693,B,B,1,0,0,0,0,1,2
28,19,inferential,"[0, 1, 0]",9.964473565718272,A,D,0,0,0,0,0,2,2
29,0,literal,"[1, 0, 0]",8.281581293595435,D,D,1,0,0,0,0,0,0
29,1,inferential,"[0, 1, 0]",8.930296569606336,B,B,1,1,0,0,0,0,0
29,2,inferential,"[0, 1, 0]",9.418657000508436,B,B,1,0,0,1,0,0,0
29,3,inferential,"[0, 1, 0]",8.986986090029994,C,C,1,0,0,2,0,0,0
29,4,inferential,"[0, 1, 0]",9.014710410853871,A,A,1,0,0,3,0,0,0
29,5,inferential,"[0, 1, 0]",9.40224051539958,B,A,0,0,0,4,0,0,0
29,6,literal,"[1, 0, 0]",8.599516274509805,B,B,1,0,0,4,1,0,0
29,7,critical,"[0, 0, 1]",9.381757705161776,B,D,0,1,0,0,0,0,0
29,8,inferential,"[0, 1, 0]",9.49525004529942,D,B,0,0,0,0,0,0,1
29,9,literal,"[1, 0, 0]",8.431689417989418,A,A,1,0,0,0,1,0,0
29,10,literal,"[1, 0, 0]",8.431689417989418,A,C,0,1,0,0,0,0,0
29,11,critical,"[0, 0, 1]",9.683797540643393,A,C,0,1,1,0,0,0,0
29,12,inferential,"[0, 1, 0]",9.617674180239577,D,D,1,0,0,0,0,0,1
29,13,literal,"[1, 0, 0]",9.809334489693313,A,A,1,0,0,1,0,0,0
29,14,literal,"[1, 0, 0]",9.809334489693313,A,B,0,1,0,0,0,0,0
29,15,critical,"[0, 0, 1]",10.601314473197025,C,B,0,1,1,0,0,0,0
29,16,critical,"[0, 0, 1]",9.534300459978933,D,C,0,0,0,0,0,0,1
29,17,critical,"[0, 0, 1]",9.476997295932037,B,C,0,0,0,0,0,0,2
29,18,critical,"[0, 0, 1]",9.817301953532693,D,B,0,0,0,0,0,0,3
29,19,inferential,"[0, 1, 0]",9.964473565718272,B,D,0,0,0,0,0,0,4
30,0,literal,"[1, 0, 0]",8.281581293595435,D,D,1,0,0,0,0,0,0
30,1,inferential,"[0, 1, 0]",8.930296569606336,A,B,0,1,0,0,0,0,0
30,2,inferential,"[0, 1, 0]",9.418657000508436,D,B,0,0,0,0,1,0,0
30,3,inferential,"[0, 1, 0]",8.986986090029994,C,C,1,0,0,0,2,0,0
30,4,inferential,"[0, 1, 0]",9.014710410853871,A,A,1,0,0,1,2,0,0
30,5,inferential,"[0, 1, 0]",9.40224051539958,D,A,0,0,0,2,2,0,0
30,6,literal,"[1, 0, 0]",8.599516274509805,C,B,0,0,0,2,3,0,0
30,7,critical,"[0, 0, 1]",9.381757705161776,B,D,0,0,1,0,0,0,0
30,8,inferential,"[0, 1, 0]",9.49525004529942,B,B,1,0,0,0,0,0,1
30,9,literal,"[1, 0, 0]",8.431689417989418,B,A,0,0,0,1,0,0,0
30,10,literal,"[1, 0, 0]",8.431689417989418,A,C,0,0,1,0,0,0,0
30,11,critical,"[0, 0, 1]",9.683797540643393,A,C,0,0,2,0,0,0,0
30,12,inferential,"[0, 1, 0]",9.617674180239577,D,D,1,0,0,0,0,0,1
30,13,literal,"[1, 0, 0]",9.809334489693313,A,A,1,0,0,1,0,0,0
30,14,literal,"[1, 0, 0]",9.809334489693313,A,B,0,1,0,0,0,0,0
30,15,critical,"[0, 0, 1]",10.601314473197025,C,B,0,1,1,0,0,0,0
30,16,critical,"[0, 0, 1]",9.534300459978933,D,C,0,0,0,0,0,0,1
30,17,critical,"[0, 0, 1]",9.476997295932037,B,C,0,0,0,0,0,0,2
30,18,critical,"[0, 0, 1]",9.817301953532693,D,B,0,0,0,0,0,0,3
30,19,inferential,"[0, 1, 0]",9.964473565718272,B,D,0,0,0,0,0,0,4
31,0,literal,"[1, 0, 0]",8.281581293595435,D,D,1,0,0,0,0,0,0
31,1,inferential,"[0, 1, 0]",8.930296569606336,C,B,0,1,0,0,0,0,0
31,2,inferential,"[0, 1, 0]",9.418657000508436,D,B,0,0,0,0,1,0,0
